entry_time,exit_time,entry_price,exit_price,stop_price,pnl_pct,exit_reason,duration_bars
2020-01-04 21:00:00,2020-01-05 00:45:00,115.3144,115.6556,111.78470340000001,0.002958867236008691,momentum_fade,15
2020-01-05 02:30:00,2020-01-05 05:15:00,115.2295,116.4495,113.8935924,0.01058756655196802,momentum_fade,11
2020-01-05 06:45:00,2020-01-05 08:45:00,116.2784,116.5167,114.332553,0.0020493918044967533,momentum_fade,8
2020-01-05 10:30:00,2020-01-05 15:30:00,117.2744,115.0524,115.36971480000001,-0.018947016569686087,stop_loss,20
2020-01-05 17:15:00,2020-01-05 19:15:00,114.6303,113.6592,113.7666195,-0.008471582120957609,stop_loss,8
2020-01-05 20:30:00,2020-01-05 20:45:00,113.5468,113.5782,112.91467229999999,0.00027653795615544224,momentum_fade,1
2020-01-06 01:00:00,2020-01-06 04:00:00,114.8399,117.2533,112.8498372,0.02101534397017061,momentum_fade,12
2020-01-06 10:45:00,2020-01-06 10:15:00,118.5596,118.6028,118.0486332,0.00036437369896658554,momentum_fade,-2
2020-01-06 11:15:00,2020-01-06 10:45:00,118.3129,118.5596,117.73045169999999,0.002085148787663933,momentum_fade,-2
2020-01-06 11:30:00,2020-01-06 13:30:00,118.7226,117.3445,117.73045169999999,-0.011607730962765333,stop_loss,8
2020-01-06 14:15:00,2020-01-06 15:45:00,117.7658,117.9426,117.089793,0.0015012847532984964,momentum_fade,6
2020-01-06 20:00:00,2020-01-07 10:45:00,120.3496,121.8473,117.52435799999999,0.012444578129050773,momentum_fade,59
2020-01-07 11:30:00,2020-01-07 14:30:00,122.8614,123.3333,119.0879928,0.003840913419511668,momentum_fade,12
2020-01-07 18:30:00,2020-01-07 18:15:00,123.0484,123.2312,122.2068708,0.0014855942864758932,momentum_fade,-1
2020-01-08 04:15:00,2020-01-08 10:45:00,124.2897,127.1441,123.03544140000001,0.02296570029535833,momentum_fade,26
2020-01-08 13:30:00,2020-01-08 13:00:00,125.8682,126.2391,124.799076,0.002946733170093731,momentum_fade,-2
2020-01-08 14:00:00,2020-01-08 17:30:00,126.5863,128.5724,124.799076,0.01568969153849977,momentum_fade,14
2020-01-08 22:15:00,2020-01-08 23:45:00,129.4947,130.0389,127.97679509999999,0.004202488596058509,momentum_fade,6
2020-01-09 01:30:00,2020-01-09 04:00:00,130.3071,131.5752,128.0303415,0.009731626288974308,momentum_fade,10
2020-01-09 05:15:00,2020-01-09 05:30:00,130.8657,131.4054,129.0291417,0.004124075292456175,momentum_fade,1
2020-01-09 09:15:00,2020-01-09 13:30:00,134.5375,137.4411,130.008861,0.021582086778779236,momentum_fade,17
2020-01-09 15:00:00,2020-01-09 17:00:00,137.2505,137.858,133.8178482,0.004426213383557917,momentum_fade,8
2020-01-09 20:30:00,2020-01-09 23:00:00,138.6711,136.3254,136.6501131,-0.016915564959101022,stop_loss,10
2020-01-09 23:45:00,2020-01-10 08:00:00,137.6159,139.5136,135.7941699,0.01378983097156641,momentum_fade,33
2020-01-10 11:15:00,2020-01-10 10:45:00,140.2074,140.3037,137.2800825,0.0006868396389918447,momentum_fade,-2
2020-01-10 13:00:00,2020-01-10 14:30:00,139.2526,139.3392,138.4622991,0.0006218914404471028,momentum_fade,6
2020-01-10 16:30:00,2020-01-10 19:45:00,139.7226,140.0379,137.7883737,0.002256614176947807,momentum_fade,13
2020-01-10 21:30:00,2020-01-11 00:00:00,140.2979,137.787,138.41524619999998,-0.01789691791537858,stop_loss,10
2020-01-11 00:45:00,2020-01-11 00:30:00,138.3627,138.7794,137.31424829999997,0.0030116498160271525,momentum_fade,-1
2020-01-11 02:30:00,2020-01-11 02:00:00,137.6887,137.7568,136.7249382,0.0004945939645009862,momentum_fade,-2
2020-01-13 15:00:00,2020-01-13 20:30:00,137.1342,138.1891,132.0122556,0.007692464753504258,momentum_fade,22
2020-01-14 00:00:00,2020-01-14 01:45:00,137.5673,138.1093,136.77908399999998,0.0039398897848544065,momentum_fade,7
2020-01-14 05:00:00,2020-01-14 11:00:00,138.7904,138.9057,136.53752580000003,0.0008307491008022935,momentum_fade,24
2020-01-14 12:15:00,2020-01-14 14:15:00,138.5643,138.765,137.17458810000002,0.0014484250272255078,momentum_fade,8
2020-01-14 18:15:00,2020-01-15 03:30:00,139.1853,137.2225,137.3648976,-0.014102063939223577,stop_loss,37
2020-01-15 04:15:00,2020-01-15 07:00:00,137.4189,137.6233,136.486377,0.001487422763535384,momentum_fade,11
2020-01-15 08:00:00,2020-01-15 07:30:00,137.6305,137.8198,136.10705670000002,0.001375421872331892,momentum_fade,-2
2020-01-15 08:15:00,2020-01-15 11:00:00,138.1764,136.0693,136.10705670000002,-0.015249347934958522,stop_loss,11
2020-01-15 23:15:00,2020-01-16 03:00:00,140.8323,142.5361,135.3737907,0.012098076932635489,momentum_fade,15
2020-01-16 06:00:00,2020-01-16 06:15:00,141.0753,141.143,140.1119478,0.0004798855646594556,momentum_fade,1
2020-01-16 08:00:00,2020-01-16 07:30:00,140.015,140.0496,139.205655,0.0002471163803878994,momentum_fade,-2
2020-01-16 08:15:00,2020-01-16 12:15:00,140.4113,138.6696,139.0876731,-0.012404272305719045,stop_loss,16
2020-01-16 21:15:00,2020-01-17 00:45:00,139.9569,141.713,137.32533719999998,0.012547434245828564,momentum_fade,14
2020-01-17 02:30:00,2020-01-17 06:15:00,140.7112,141.3151,138.9833775,0.004291769240828094,momentum_fade,15
2020-01-17 07:15:00,2020-01-17 14:15:00,141.6664,143.3513,139.38577469999998,0.011893434152346631,momentum_fade,28
2020-01-17 18:00:00,2020-01-17 21:00:00,143.4536,144.7042,141.94761029999998,0.008717801435446664,momentum_fade,12
2020-01-17 22:15:00,2020-01-18 00:00:00,145.327,145.9279,142.3788786,0.004134813214337293,momentum_fade,7
2020-01-18 03:00:00,2020-01-18 04:00:00,147.4715,147.765,143.9532027,0.0019902150585027925,momentum_fade,4
2020-01-18 05:45:00,2020-01-18 08:45:00,148.6533,149.7348,145.7185356,0.0072753178032375024,momentum_fade,12
2020-01-18 12:15:00,2020-01-18 13:15:00,149.6644,150.0753,147.8261259,0.002745475878031102,momentum_fade,4
2020-01-18 17:30:00,2020-01-19 05:15:00,150.7148,152.7185,148.7367144,0.01329464657750937,momentum_fade,47
2020-01-19 06:15:00,2020-01-19 10:30:00,153.871,154.5882,148.2516,0.004661047240870542,momentum_fade,17
2020-01-19 11:45:00,2020-01-19 11:15:00,153.8398,154.0753,152.1438039,0.0015308132225861047,momentum_fade,-2
